name;open;high;low;close;volume;marketCap;timestamp
"2790";0.00033481257204;0.00067867646942;0.00027991618856;0.00052671073402;217030.3334997991;0;"2023-02-06T00:00:00.000Z"
"2790";0.00052704839577;0.00065980787501;0.0002964453712;0.00040513907215;131691.5050183501;0;"2023-02-13T00:00:00.000Z"
"2790";0.00040545891477;0.00078263782046;0.00033714346047;0.00052926608031;102934.3797292503;0;"2023-02-20T00:00:00.000Z"
"2790";0.00052903002903;0.00247568206002;0.00049819570382;0.00154682154141;798195.437534398;0;"2023-02-27T00:00:00.000Z"
"2790";0.00154642127672;0.00237106602534;0.00063319674713;0.00171606654871;489494.8764703217;0;"2023-03-06T00:00:00.000Z"
"2790";0.00176139599074;0.00469227300498;0.00143631240393;0.00341462689472;1017720.1100643484;0;"2023-03-13T00:00:00.000Z"
"2790";0.00344727145501;0.0115052313;0.00344727145501;0.00622401674592;2886933.689183359;0;"2023-03-20T00:00:00.000Z"
"2790";0.00622682162111;0.0108545614;0.00332431478743;0.00709057441784;2014440.832668432;0;"2023-03-27T00:00:00.000Z"
"2790";0.00709004982394;0.0118745693;0.00517639572647;0.0104504179;1517817.405691156;0;"2023-04-03T00:00:00.000Z"
"2790";0.010445332;0.0347475306;0.00914230487178;0.0237498728;8208004.615008844;0;"2023-04-10T00:00:00.000Z"
"2790";0.0237473832;0.0304591518;0.0117806472;0.0241275408;6419508.8044814775;0;"2023-04-17T00:00:00.000Z"
"2790";0.0241234189;0.0389156572;0.017978089;0.0248366175;5449805.615951703;0;"2023-04-24T00:00:00.000Z"
"2790";0.0248038057;0.0469602799;0.0160211833;0.0389848129;7212497.972853979;0;"2023-05-01T00:00:00.000Z"
"2790";0.0389863596;0.0678359512;0.0318991659;0.053850999;11342695.829561599;0;"2023-05-08T00:00:00.000Z"
"2790";0.0538214308;0.0879533157;0.048827546;0.0695695756;9436271.350724015;0;"2023-05-15T00:00:00.000Z"
"2790";0.0696327695;0.0754370617;0.0397428628;0.0641388341;9691263.007147105;0;"2023-05-22T00:00:00.000Z"
"2790";0.0641372357;0.0644972086;0.0303648677;0.0355206854;9739726.276487624;0;"2023-05-29T00:00:00.000Z"
"2790";0.0356715522;0.0543500178;0.0230421114;0.0408070074;5825530.841800683;0;"2023-06-05T00:00:00.000Z"
"2790";0.0409642078;0.0415903426;0.0256375384;0.0350593186;4076238.5380288092;0;"2023-06-12T00:00:00.000Z"
"2790";0.0350560967;0.0569539773;0.0337053637;0.0530565381;4213892.284542114;0;"2023-06-19T00:00:00.000Z"
"2790";0.0530546513;0.0622780386;0.0404835426;0.0432246285;5163628.6162539655;0;"2023-06-26T00:00:00.000Z"
