snapped_at,price,market_cap,total_volume
2023-01-31 00:00:00 UTC,0.00031843465592759667,0.0,166384.01997901849
2023-02-01 00:00:00 UTC,0.00031843465592759667,0.0,166384.01997901849
2023-02-02 00:00:00 UTC,0.0004115761837356989,0.0,109332.12875237591
2023-02-03 00:00:00 UTC,0.0007364189553370193,0.0,190187.57402548456
2023-02-04 00:00:00 UTC,0.0005198953665900748,0.0,97671.30407464971
2023-02-05 00:00:00 UTC,0.000418454218640935,0.0,46322.21843683291
2023-02-06 00:00:00 UTC,0.0003750434229979053,0.0,39587.88615447295
2023-02-07 00:00:00 UTC,0.0005280379835867928,0.0,59439.43355318423
2023-02-08 00:00:00 UTC,0.000572350193387659,0.0,55905.123839790904
2023-02-09 00:00:00 UTC,0.000535609593474362,0.0,29414.95541027708
2023-02-10 00:00:00 UTC,0.00042648456390367644,0.0,24263.885708411777
2023-02-11 00:00:00 UTC,0.0005211102676637025,0.0,20771.750191189036
2023-02-12 00:00:00 UTC,0.0005035680330658418,0.0,26729.7477475543
2023-02-13 00:00:00 UTC,0.0005636374334075301,0.0,16428.72509542559
2023-02-14 00:00:00 UTC,0.0005267142018743228,0.0,12877.749146278617
2023-02-15 00:00:00 UTC,0.0004391428523183237,0.0,19746.83478841916
2023-02-16 00:00:00 UTC,0.0004334946249865631,0.0,35120.16149090711
2023-02-17 00:00:00 UTC,0.0005262935458970907,0.0,20452.67190091992
2023-02-18 00:00:00 UTC,0.0005146853138416751,0.0,12952.3842825588
2023-02-19 00:00:00 UTC,0.000415264237375798,0.0,26554.77079552432
2023-02-20 00:00:00 UTC,0.00043226248551832226,0.0,15663.326387336427
2023-02-21 00:00:00 UTC,0.0004527342850483483,0.0,6308.731879698298
2023-02-22 00:00:00 UTC,0.0003935306566235654,0.0,9190.894288662244
2023-02-23 00:00:00 UTC,0.0005504409763399787,0.0,25102.79102081106
2023-02-24 00:00:00 UTC,0.0005851365838483508,0.0,15785.84260766498
2023-02-25 00:00:00 UTC,0.0005498403791811479,0.0,30386.697920609808
2023-02-26 00:00:00 UTC,0.0005260763643572743,0.0,12860.507798098208
2023-02-27 00:00:00 UTC,0.00055721357518125,0.0,9468.727091824625
2023-02-28 00:00:00 UTC,0.0006789068698003051,0.0,49490.37478674812
2023-03-01 00:00:00 UTC,0.001485432395376628,0.0,174132.4036927442
2023-03-02 00:00:00 UTC,0.0013281471771412943,0.0,68401.77175748763
2023-03-03 00:00:00 UTC,0.001546422698442667,0.0,95932.28799515012
2023-03-04 00:00:00 UTC,0.002193615244587019,0.0,187384.41024528941
2023-03-05 00:00:00 UTC,0.0016193645698335817,0.0,110519.84467150454
2023-03-06 00:00:00 UTC,0.001655018796768724,0.0,54930.90342167238
2023-03-07 00:00:00 UTC,0.001830746292241462,0.0,41894.994271565534
2023-03-08 00:00:00 UTC,0.0019270986662061097,0.0,193577.66310219257
2023-03-09 00:00:00 UTC,0.0016179699011767774,0.0,74415.08221749178
2023-03-10 00:00:00 UTC,0.0019566766509644578,0.0,71682.16498033488
2023-03-11 00:00:00 UTC,0.002166966880413108,0.0,92071.95343672954
2023-03-12 00:00:00 UTC,0.0018930271397218157,0.0,20212.538745150545
2023-03-13 00:00:00 UTC,0.001869437612053932,0.0,31216.545446957334
2023-03-14 00:00:00 UTC,0.0017796529153546532,0.0,71233.57376509802
2023-03-15 00:00:00 UTC,0.00213388879226018,0.0,70286.78304022034
2023-03-16 00:00:00 UTC,0.0022558515163505813,0.0,74435.38530072145
2023-03-17 00:00:00 UTC,0.002248552004754409,0.0,55326.915251496015
2023-03-18 00:00:00 UTC,0.0030679186442886903,0.0,424662.3828655532
2023-03-19 00:00:00 UTC,0.0030825591261894776,0.0,110373.2866077376
2023-03-20 00:00:00 UTC,0.003689536806349853,0.0,292538.8916596637
2023-03-21 00:00:00 UTC,0.004716109674279763,0.0,507761.4403409157
2023-03-22 00:00:00 UTC,0.004983199843693003,0.0,197176.6313932626
2023-03-23 00:00:00 UTC,0.0059559698988295145,0.0,166764.9624254027
2023-03-24 00:00:00 UTC,0.0067097369115737505,0.0,350645.3315603826
2023-03-25 00:00:00 UTC,0.008316639889543169,0.0,642678.4142057489
2023-03-26 00:00:00 UTC,0.009040235591237024,0.0,645877.435760115
2023-03-27 00:00:00 UTC,0.00669518080905321,0.0,570008.6255514505
2023-03-28 00:00:00 UTC,0.006899829572563256,0.0,270429.31919615594
2023-03-29 00:00:00 UTC,0.009661462809601106,0.0,365440.1764512599
2023-03-30 00:00:00 UTC,0.010472606145322043,0.0,408728.6440886146
2023-03-31 00:00:00 UTC,0.008882844275558445,0.0,171728.74381275664
2023-04-01 00:00:00 UTC,0.008745309253006433,0.0,174309.32996834355
2023-04-02 00:00:00 UTC,0.00889812005546175,0.0,146432.2635142815
2023-04-03 00:00:00 UTC,0.007686242348594065,0.0,639077.9989831824
2023-04-04 00:00:00 UTC,0.006230059318956004,0.0,213869.41944746845
2023-04-05 00:00:00 UTC,0.007875613234502511,0.0,162110.81701765378
2023-04-06 00:00:00 UTC,0.011672092994713064,0.0,628093.1409731623
2023-04-07 00:00:00 UTC,0.008961019236460765,0.0,226657.7418999006
2023-04-08 00:00:00 UTC,0.009171795333887086,0.0,159477.63652451214
2023-04-09 00:00:00 UTC,0.00976001438162031,0.0,110922.3416273435
2023-04-10 00:00:00 UTC,0.01120587708718904,0.0,124851.23507974973
2023-04-11 00:00:00 UTC,0.014395755835608497,0.0,242292.73358362817
2023-04-12 00:00:00 UTC,0.017492734837052434,0.0,1019878.9126141402
