name;open;high;low;close;volume;marketCap;timestamp
"2790";0.6065788805;0.6303118633;0.2634729854;0.3245442969;4544079498.077378;403992342.2864687;"2020-12-21T00:00:00.000Z"
"2790";0.3244694451;0.3579268895;0.2325002696;0.2421822791;1088592274.0112493;302822615.54065543;"2020-12-28T00:00:00.000Z"
"2790";0.2428584762;0.3375136764;0.2332220544;0.2688989055;1203801913.803597;333247562.6572428;"2021-01-04T00:00:00.000Z"
"2790";0.2680393484;0.4727911867;0.1923414465;0.4283209726;1609265117.379003;528275570.2164046;"2021-01-11T00:00:00.000Z"
"2790";0.4310941185;0.5473393974;0.3311911773;0.4568320705;2340929166.2480474;573850147.4523287;"2021-01-18T00:00:00.000Z"
"2790";0.4565780576;0.7071659687;0.3774895202;0.657965257;11366499226.611927;816725707.8287938;"2021-01-25T00:00:00.000Z"
"2790";0.6577561993;0.8630551169;0.6035437015;0.7622058778;2635342545.4235616;943763891.970823;"2021-02-01T00:00:00.000Z"
"2790";0.7620619324;2.3714258556;0.7596613715;1.7896801924;8931141298.043999;2242862445.6387134;"2021-02-08T00:00:00.000Z"
"2790";1.7858980893;2.1804149304;1.4097619738;1.8852858872;4188056350.742932;2349500359.258766;"2021-02-15T00:00:00.000Z"
"2790";1.8901623464;1.9990790078;1.1049015411;1.3067377884;3389553512.7643113;1623145979.6649697;"2021-02-22T00:00:00.000Z"
"2790";1.313056742;1.7200800016;1.313056742;1.5761673734;1834143949.160934;1936288073.7997286;"2021-03-01T00:00:00.000Z"
"2790";1.5760688769;1.8618048755;1.3853632894;1.4535983458;2246608367.964879;1814382223.6846128;"2021-03-08T00:00:00.000Z"
"2790";1.450925398;1.5760746573;1.3549070744;1.4322231659;1416207663.7688353;1774173809.9197724;"2021-03-15T00:00:00.000Z"
"2790";1.4317994542;1.542812281;1.1169444503;1.5365002074;1503957719.5006595;1898550882.819283;"2021-03-22T00:00:00.000Z"
"2790";1.5399751972;1.6767351961;1.4092216058;1.5022147104;1963831791.501349;1868147920.0675974;"2021-03-29T00:00:00.000Z"
"2790";1.5010559621;1.6111609162;1.2897457256;1.6014719602;1494454411.1379018;2017967718.089818;"2021-04-05T00:00:00.000Z"
"2790";1.6000749348;1.8334063621;1.2492236231;1.4235214891;2755127227.2776723;1784926889.22885;"2021-04-12T00:00:00.000Z"
"2790";1.4232077913;1.4782116869;0.9651921429;1.038888242;1428024655.967721;1307414348.1321726;"2021-04-19T00:00:00.000Z"
"2790";1.0410043741;1.4375078359;1.0335658958;1.3396822189;1148395991.5689216;1660166883.550537;"2021-04-26T00:00:00.000Z"
"2790";1.339845363;1.4198189855;1.1792164252;1.2618392109;1418139197.4642708;1591460981.0065935;"2021-05-03T00:00:00.000Z"
"2790";1.2606698315;1.2966762509;1.0120021744;1.0693608004;1433676923.544287;1329862881.0921643;"2021-05-10T00:00:00.000Z"
"2790";1.0691921492;1.0692673271;0.4150853284;0.5357540252;1363345274.19028;669219192.6497155;"2021-05-17T00:00:00.000Z"
"2790";0.5337110341;0.7202044834;0.4845227523;0.6050099063;915851242.1664889;754281178.3252083;"2021-05-24T00:00:00.000Z"
"2790";0.6061342421;0.7975180875;0.5687816982;0.6445660752;872423219.7122195;801426781.4916657;"2021-05-31T00:00:00.000Z"
"2790";0.6447776382;0.6899043546;0.4695681458;0.5669501305;571779567.1645498;702939288.3720114;"2021-06-07T00:00:00.000Z"
"2790";0.5654438493;0.6538534182;0.477426864;0.5405329012;559607672.9079725;1535604731.898919;"2021-06-14T00:00:00.000Z"
"2790";0.5397826359;0.5464912796;0.3615437523;0.4668981146;528122846.7026329;1361083375.4030766;"2021-06-21T00:00:00.000Z"
"2790";0.4669463737;0.6381092862;0.4398790173;0.6071275894;686109229.296256;1747022785.0688279;"2021-06-28T00:00:00.000Z"
"2790";0.6113130154;0.6720959618;0.531169307;0.5988121398;900977584.7846651;1737592591.21953;"2021-07-05T00:00:00.000Z"
"2790";0.6008672183;0.6239880432;0.4655841997;0.4679988013;361907132.46932125;1349539013.6862829;"2021-07-12T00:00:00.000Z"
"2790";0.4673136354;0.503675772;0.4033404874;0.4604897588;450102013.1084665;1330016520.5533564;"2021-07-19T00:00:00.000Z"
"2790";0.4610728353;0.6100836315;0.4451082158;0.5571959147;1053567278.0755217;2648234217.4483294;"2021-07-26T00:00:00.000Z"
"2790";0.5563184244;0.6458777231;0.5263452604;0.5710045107;1028997312.1690897;2666333799.9221783;"2021-08-02T00:00:00.000Z"
"2790";0.5706969971;0.8090828438;0.5501766691;0.7616239874;1608383250.843069;3605671761.4290943;"2021-08-09T00:00:00.000Z"
"2790";0.7612084356;0.9341670873;0.6989638241;0.9168614405;2043915292.2374833;4287555053.4191375;"2021-08-16T00:00:00.000Z"
"2790";0.9181694473;0.9262431525;0.71747525;0.7761609806;1208256582.0316846;3691143910.9172516;"2021-08-23T00:00:00.000Z"
"2790";0.7757329594;0.8710716146;0.7013505956;0.8619045542;1070171771.0946994;4094309241.0433335;"2021-08-30T00:00:00.000Z"
"2790";0.8613418237;0.9054233721;0.6034446161;0.7812039109;1823219701.3255062;3660907062.1496143;"2021-09-06T00:00:00.000Z"
"2790";0.7818548067;0.8045454714;0.6764954813;0.692147627;798733588.6384668;3240623722.6317997;"2021-09-13T00:00:00.000Z"
"2790";0.693078449;0.6938969723;0.5320591679;0.5729866852;892940221.2683318;2700327290.897229;"2021-09-20T00:00:00.000Z"
"2790";0.5746556518;0.6538926938;0.5347314588;0.6336582626;651958691.7409756;2959562758.736415;"2021-09-27T00:00:00.000Z"
"2790";0.6344165596;0.6787454879;0.5872591075;0.5908202895;653782120.9557354;2776281948.4286933;"2021-10-04T00:00:00.000Z"
"2790";0.5902098856;0.7606446872;0.560114315;0.6695866889;1100838332.320135;3166940896.8153553;"2021-10-11T00:00:00.000Z"
"2790";0.6702744271;0.8510561909;0.6483601698;0.8091852537;1397718523.325999;3830045193.354009;"2021-10-18T00:00:00.000Z"
"2790";0.8076076618;1.0288343638;0.7587560429;0.8986119812;2438364488.801519;4207993500.308497;"2021-10-25T00:00:00.000Z"
"2790";0.9022277912;1.0081033073;0.8092549027;0.9643422518;1705229370.0624256;4552517588.7840805;"2021-11-01T00:00:00.000Z"
"2790";0.9645072985;1.1526053163;0.8683198337;0.9324122078;2047358617.9764874;4348878422.069003;"2021-11-08T00:00:00.000Z"
"2790";0.9329670161;0.9692446524;0.7447511133;0.8187919223;1197460387.2712975;3805749776.5486455;"2021-11-15T00:00:00.000Z"
"2790";0.818454271;0.9664590251;0.7472532778;0.8880337411;2333630361.3994555;4192780991.8221064;"2021-11-22T00:00:00.000Z"
"2790";0.8910646291;0.8922578248;0.4819682385;0.6081623098;1143744177.97594;2870895556.8329005;"2021-11-29T00:00:00.000Z"
"2790";0.6082310007;0.6872758385;0.5365781283;0.6060291392;825301374.7279193;2859330691.238739;"2021-12-06T00:00:00.000Z"
"2790";0.6061436846;0.6087700415;0.5151471902;0.5703152526;739431541.9533511;2672931924.874571;"2021-12-13T00:00:00.000Z"
"2790";0.5739032083;0.6622135981;0.5242960435;0.6499031139;891803813.8058712;3086773812.8107133;"2021-12-20T00:00:00.000Z"
"2790";0.649752393;0.6858659403;0.5411821983;0.5950386607;627169443.3445123;2817815395.6202826;"2021-12-27T00:00:00.000Z"
"2790";0.5949497587;0.6459935275;0.4842318555;0.5146263993;955616719.2601032;2422332058.1683936;"2022-01-03T00:00:00.000Z"
"2790";0.5145686378;0.5435500988;0.4673730372;0.5159069619;715471244.9322962;2444835868.9990873;"2022-01-10T00:00:00.000Z"
"2790";0.5161712462;0.5176372019;0.3283195115;0.3650166614;762450147.3040979;1711741740.7046397;"2022-01-17T00:00:00.000Z"
"2790";0.3652621779;0.4065935821;0.3064813484;0.3580955435;557684216.632923;1660502666.4597692;"2022-01-24T00:00:00.000Z"
"2790";0.3579839224;0.4130453236;0.3414408789;0.4127305778;490802829.89946526;1999083298.5072026;"2022-01-31T00:00:00.000Z"
"2790";0.4127679197;0.4554855253;0.3510692351;0.3592249485;572743912.6662819;1680874845.9691322;"2022-02-07T00:00:00.000Z"
"2790";0.35891313;0.448722376;0.3339985308;0.3470206281;745454773.6825812;1629632807.3230057;"2022-02-14T00:00:00.000Z"
"2790";0.3469362078;0.371876763;0.2720142187;0.3014725323;772946270.632121;1404685133.5043764;"2022-02-21T00:00:00.000Z"
"2790";0.3014935499;0.352558808;0.29513294;0.3037152453;512439772.38046515;1391967453.7088652;"2022-02-28T00:00:00.000Z"
"2790";0.3035188967;0.3325418689;0.2910089508;0.3067442371;575005635.3032054;1454847265.9170756;"2022-03-07T00:00:00.000Z"
"2790";0.3070037922;0.4152440548;0.3007766707;0.353565078;1464706865.2557702;1685342317.1749496;"2022-03-14T00:00:00.000Z"
"2790";0.3535157426;0.4081835618;0.3458210949;0.3918334408;949962048.39603;1837684954.946484;"2022-03-21T00:00:00.000Z"
"2790";0.3919307757;0.4966780153;0.3896047639;0.4679438463;2481886235.101673;2218617400.852925;"2022-03-28T00:00:00.000Z"
"2790";0.4677918054;0.4679776136;0.3555512713;0.3555512713;1318788174.9637747;1652330728.454056;"2022-04-04T00:00:00.000Z"
"2790";0.3551106948;0.3570100428;0.3174135345;0.3233681772;779645036.643525;1515445890.8822443;"2022-04-11T00:00:00.000Z"
"2790";0.3234840911;0.3618579894;0.3094158191;0.3310190101;900404237.8871359;1560167950.7929468;"2022-04-18T00:00:00.000Z"
"2790";0.3310544882;0.3880160591;0.2814836382;0.299766884;1560878194.8836026;1378348581.9397118;"2022-04-25T00:00:00.000Z"
"2790";0.2998691315;0.3261262667;0.2680587331;0.2841305698;941606869.1497427;1339842183.888478;"2022-05-02T00:00:00.000Z"
