name;open;high;low;close;volume;marketCap;timestamp
"2790";3.2302181431;3.3181590346;1.764340496;2.3024367047;33328956.109506268;0;"2023-03-06T00:00:00.000Z"
"2790";2.2990810966;2.5932783706;1.9700825422;2.0324686258;26581667.712234557;0;"2023-03-13T00:00:00.000Z"
"2790";2.0332432034;2.0332432034;1.4122381481;1.4194905182;15403609.198721314;0;"2023-03-20T00:00:00.000Z"
"2790";1.4203628024;1.6351369476;1.1876737131;1.2220853817;9719984.162034921;0;"2023-03-27T00:00:00.000Z"
"2790";1.2218679324;1.8083588078;1.207327021;1.451232921;14962868.6522295;0;"2023-04-03T00:00:00.000Z"
"2790";1.451046873;2.0542803012;1.4295275316;1.6910030664;22710469.492422305;0;"2023-04-10T00:00:00.000Z"
"2790";1.691197297;1.70061378;1.2838666626;1.3336445124;8996445.049768418;0;"2023-04-17T00:00:00.000Z"
"2790";1.3336627806;1.6037323831;1.2734950264;1.4514939949;7166203.243350044;0;"2023-04-24T00:00:00.000Z"
"2790";1.4505813382;1.4544176668;1.3203269873;1.3968528631;4432253.022035987;0;"2023-05-01T00:00:00.000Z"
"2790";1.3969964962;1.4059154923;1.1595185074;1.1819848851;3459874.5233417572;0;"2023-05-08T00:00:00.000Z"
"2790";1.179605306;1.2171630337;1.1414736894;1.1423669323;2471659.8082789513;0;"2023-05-15T00:00:00.000Z"
"2790";1.1415661278;1.1674501125;1.1176746168;1.1666543926;2448205.4828352816;0;"2023-05-22T00:00:00.000Z"
"2790";1.1663706712;1.52767995;1.1441960492;1.4744682122;4166408.39997871;0;"2023-05-29T00:00:00.000Z"
"2790";1.4755330467;2.0114433111;1.2609128101;1.4252978673;8461250.20794902;0;"2023-06-05T00:00:00.000Z"
"2790";1.4256210803;1.7462017517;1.2428288308;1.6917657784;4522476.98805241;0;"2023-06-12T00:00:00.000Z"
"2790";1.691880249;1.9067172059;1.5980475883;1.6072304822;4640425.438519103;0;"2023-06-19T00:00:00.000Z"
"2790";1.6072346013;1.6436562134;1.3329807444;1.537591851;4022218.597598586;0;"2023-06-26T00:00:00.000Z"
